Question,Tag
I need to solve a problem for reading and writing COM Port data from MIDI application 1 The software must be able to handle multiple MIDI In and MIDI Out ports simultaneously sending and receiving MIDI data without choking off performance for the application this will include audio as well I am using a modified version of the old Mabry MIDIIO already MFC COM server in a shared dll written in c It is currently be compiled down into an ocx and requires COM registration It is working in the Visual Studio 2008 environmentBut A total rewrite or different solution is a viable option but of course with the fastest most inexpensive and easiest to maintain solution Here are the questions 1 What direction would you recommend COM control or net control dll multi thread something else and why If anybody having idea about MABRY Control Do you think the Mabry control could be reworked into my new solution or would it be better to just take a totally different direction 2 What is the recommendation an unmanaged or managed solution RegardsUsman,comm
I ve successfully created and installed a loadable kernel module for my development phone Does anyone know how to make a status bar notification to the user i e Notification NotificationManager from the kernel I understand how to create a service and use Notification NotificationManager to generate a status bar notification But how do you make a notification when the event is in the kernel I m having a problem bridging the gap A similar functionality I m trying to achieve is like connecting to the phone via USB When the phone detects a USB connection a status bar notification is produced and if debugging is enabled it will tell you that too How is this done At some point the kernel sends a signal but how is the notification generated The approach I m going to try and implement is using the NDK Create a library that listens waits for a signal from my LKM then use then create an app that s just a background service that notifies when the signal is received Is there a more elegant solution for this And I d like to not have to recompile the AOSP Thanks,android
Hi folks I have a iPhone 3GS at 4 2 1 and want to upgrade it to 4 3 x for testing I have read some articles about it but it seems that those are too old and cannot work Does anyone have some experience in doing this or does apple provide tutorials for developers in this A lot of thanks,ios4
Iâ m using the a service layer with a ModelStateWrapper as shown here Whatâ s he proper way to control the error keys to use when validating in the service layer so they correspond to the input names in my views e g I have the following ViewModel for a customer public class CustomerViewModel public string Name get set â And the following ViewModel for some use caseâ s View the user can create two customers on the fly in this use case by entering their names public class SomeOtherUseCaseViewModel public CustomerViewModel BuyingCustomer get set public CustomerViewModel SellingCustomer get set â Which I use in the View like this lt â gt lt Html EditorFor model gt model BuyingCustomer Name gt lt Html ValidationMessageFor model gt model BuyingCustomer Name gt lt â gt lt Html EditorFor model gt model SellingCustomer Name gt lt Html ValidationMessageFor model gt model SellingCustomer Name gt In my customer service Iâ ve the following validation method which gets called when creating the customer note that this is a different Customer class this is a domain class public bool ValidateCustomer Customer customer Check if there is another customer with the same name if â _validationDictionary addError â Nameâ â There is another customer with the same nameâ the _validationDictionary holds the ModelStateWrapper return false Do you see my problem Depending on the View the error should be added with the key â BuyingCustomer Nameâ or â SellingCustomer Nameâ or eventually there will be two errors one with each key instead of just â Nameâ otherwise the framework wonâ t properly highlight the fields and show the errors What is the proper way to solve this situation neatly I don t want to pass the error key prefix to the service layer because that s a UI concern and not a service layer concern right,design
Reading an article Evil Unit testing I am not exactly sure WHY the unit tests should never use DB network or file systems What if it an network app,theory
I hate to admit it but I don t know how to begin solving this problem Let f in L 1 mathbb R Let displaystyle f_n x frac f nx n n geqslant 1 Then displaystyle lim_ n to infty f_n x 0 for almost every x in mathbb R Please this is not a home problem so hints and full solutions will be very much appreciated,measure
I recently started using Firefox as my primary web browser and I would like to change some of the default keyboard shortcuts especially the ones used to switch between tabs Can this be done I took a peek through the Firefox directory in Application Support as well as the application bundle itself but nothing jumped out Google searches have also proved fruitless Any help is appreciated Update I m running Firefox version 3 6 for Mac OS 10 6 2,shortcuts
In my table I have essentially 2 columns many more but there is an obvious left side and right side One of the fields FIELD1 on the left side comes from a LookupSet and each ID can have two items from FIELD1 Using a join lookupset vbcrlf I am able to get both values for the ID and put it into one cell in the table This works but with the vbcrlf the row height is increased This causes a problem because there is data on the right side which cannot have additional space between it I did a split join lookupset getValue 0 for the first row and then the row below it for value 1 With some iif statements to check errors etc this works One problem I solved is that the values for FIELD1 can be longer than the width of the cell but will not take up more than two I was able to do some substring magic in oracle like SELECT ID SUBSTR FIELD1 1 70 FROM UNIONSELECT ID SUBSTR FIELD1 70 FROM using sorting I am able to get up to 4 rows of data per ID which I will be able to split the lookupset and get each value into the table My last problem and hopefully someone can help with is that when I ge the substring It can cut off words and the next row will start with the rest of the word Is there a way possibly using a regex to make sure to keep words in tact but also to ensure that the total length returned is lt some number of characters I am happy to abandon any part of the approach i am currently taking if I am off track,plsql
I am trying to play an RTSP stream on a Win form application on a 64 bit windows machine I have added the VLC player as a COM component But when i even try to play a stored video file it does not play axVLCPlugin1 addTarget C wildlife wmv null AXVLC VLCPlaylistMode VLCPlayListReplaceAndGo 0 axVLCPlugin1 play Am I missing anything,2010
Please give me the simplest way to read or modify the XML file data Currently I tried this but it throws an exception My current code is XmlDocument xml new XmlDocument xml Load server xml XmlNodeList serverlist xml SelectNodes server foreach XmlNode servernodes in serverlist string server_address servernodes SelectSingleNode addresh InnerText string server_uname servernodes SelectSingleNode username InnerText string server_psw servernodes SelectSingleNode password InnerText my XML is below lt xml version 1 0 gt lt server gt lt addresh gt localhost lt addresh gt lt username gt myuser lt username gt lt password gt mypassword lt password gt lt server gt and Exception is NullReference Exception Object reference not set to an instance of an object What should i do,exception
I am currently needing to create a backup of something on my server I zip the entire folder and it s about 1 5gb big it has to be backed up every hour Alright so the size of the backup is getting bigger and bigger every day So I need a way to backup better I d like some suggestions on how to do this But what I was thinking was that every 3 days the third day backups are deleted But one is kept This would mean that my backup total is 73 5gb after 3 days of backups Then I want to keep that third day backup for 1 week So on the 10th day it is deleted So about 85gb of total data is backed up Ever hour for 2 days and then 1 hour from every day after that 8 times I was thinking the easiest way to do it would be move that 1 hour backup from the third day to a new folder and have a separate script for it that is run daily However I am not sure how I would go about picking out one of them out from the others and how to delete the ones older than 2 days I would likely run these scripts as cronjobs and set them to daily I use centOS 64bit 5 7 any tips would be great incremental backups are NOT an option Also is there an easy way to sync my home PC to a website to download the newest file on there at a particular time I want this for the backups I ve seen some nice php webpages where it makes a simple filemanager to download files from perhaps something like this,cron
I m trying to create a new member on my website using the System Web Profile class I keep getting the exception No member with username xxxxxxx exists How can I structure the code SO I don t receive this exception Thanks in advance public static MemberProfile GetUserProfile return Create Membership GetUser UserName as MemberProfile snippet from the OnCreatingUser eventmyproject Members MemberProfile mp myproject Members MemberProfile GetUserProfile strUserName if mp null mp AuthGuid newUserGuid mp secretQuestion DropDownList cuw CreateUserStep ContentTemplateContainer FindControl Question Text mp secretAnswer TextBox cuw CreateUserStep ContentTemplateContainer FindControl Answer Text mp isLocked true mp isApproved false mp Save Roles AddUserToRole strUserName Retail,net
I have a WPF ListBox with several headings I acheived this by having a GroupStyle in which I define how each header will look lt ListBox DataContext StaticResource MyGroups ItemsSource Binding gt lt ListBox GroupStyle gt lt GroupStyle gt lt GroupStyle HeaderTemplate gt lt DataTemplate gt lt my header stuff gt lt DataTemplate gt lt GroupStyle HeaderTemplate gt lt GroupStyle gt lt ListBox GroupStyle gt lt ListBox ItemTemplate not shown gt lt ListBox gt Somehow this causes the individual ListBoxItems to be slightly indented under their respective headers Removing the GroupStyle removes the indentation along with all the headers though I sort of see why they would want them indented by default but is there anyway to remove that small left padding I have tried to define a style for ListBoxItem to set the Padding 0 but the outcome is the same,listbox
I mainly develop for Android in Eclipse I used to run my app in with shortcut CTRL F11 which was the same as clicking run as android application in menu Then i installed some eclipse plugins for webservices and now when i press CTRL F11 it calls run on server because this is the first option in run as menu How can i change this so the default option for run as would be run as android application,run
I stepped over the following tutorial http afana me post create wizard in aspnet mvc 3 aspxSince it looks pretty nice I m asking myself if making the complete wizard in JavaScript just like that is a good safe idea,mvc
I m just starting to really get into Silverlight development and I have a certain use case where I need to store a couple collections of objects or strings for a specific user s sessions I want this to be user specific and accessible throughout the Silverlight application My first thought was to add static properties on the App xaml On user login I m retrieving lists of objects that this user has access to from an API call then storing those in the static properties of the App xaml Then I can access those properties throughout the xaml pages My question is is this truly user specific Is this best practice Should I use isolated storage in this case instead What are the limitations of isolated storage Isolated storage is by nature user specific correct Thanks,isolatedstorage
I am setting a click handler for an anchor tag in jQuery mobile with via reference to the handler function inside the anchor tag I need to do it this way for reasons that are cumbersome to get into This approach works fine if I use a string or an integer as the function parameter but if I try to input an instance of an object as illustrated below it doesn t work Any advice on what I may be doing wrong would be greatly appreciated lt head gt lt meta name viewport content width device width initial scale 1 gt lt meta http equiv Content Type content text html charset UTF 8 gt lt script type text javascript src http ajax googleapis com ajax libs jquery 1 4 2 jquery min js gt lt script gt lt link rel stylesheet href http code jquery com mobile 1 1 0 rc 1 jquery mobile 1 1 0 rc 1 min css gt lt script src http code jquery com jquery 1 7 1 min js gt lt script gt lt script src http code jquery com mobile 1 1 0 rc 1 jquery mobile 1 1 0 rc 1 min js gt lt script gt lt head gt lt body gt lt script gt document ready function function testObject this param1 function maketestObject param1 var result new testObject result param1 param1 return result var i 0 var html for i 0 i lt 5 i i 1 var testInstance maketestObject test param html lt li gt lt a href data theme a onclick clickHandler testInstance return false rel external data role button gt click test1 lt a gt lt li gt testList append html testList listview refresh function clickHandler e alert e lt script gt lt div data role page class type interior gt lt div id main data role content gt lt ul id testList data role listview gt lt ul gt lt div gt lt div gt lt body gt,handling
I m trying to wrap my head around this task and wondering if there is a standard way of doing this or some libraries that would be useful Certain events are tracked and timed at several data sources S1 SN The recorded information is the event type and timestamp There may be several events of the same type sequentially or they may be intermittent There could be missing events i e when one of the sources misses it and vice versa when a source introduces a false positive There is typically a time difference between observations of the same event at different sources This time difference has a constant component due to physical location of the sources but may also have a varying component introduced by network latency and other factors I need to find an algorithm that would find the optimal maximum time interval that should be used to group the observations at all sources in a single observed event and allow detection of the missing events and false positives I am wondering if the solution is really somewhere in the statistics field rather than algoritghms Any input would be much appreciated,temporal
